run,scenario,input_mib,round,seconds,mib_per_s
1785540000,chunked4/source,16,3,0.0060053579999999997,2664.2942865347254
1785540000,chunked1/ascii,16,3,0.021416626000000001,747.08486730348375
1785540000,lexer_all/source,16,3,0.021297007,751.28120153200894
1785540000,chunked8/source,16,3,0.0031237840000000001,5122.0061976102079
1785540000,chunked8/ascii,16,3,0.0031783229999999998,5034.1130191293778
1785540000,chunked2/source,16,3,0.011734658,1363.4859241739814
1785540000,chunked1/source,16,3,0.021843674,732.47939005112437
1785540000,chunked2/ascii,16,3,0.011801498000000001,1355.7632423695991
1785540000,chunked4/ascii,16,4,0.0059450279999999998,2691.3308386938365
1785540000,chunked4/source,16,4,0.0062814969999999996,2547.1700468846211
1785540000,chunked1/source,16,4,0.021810863999999999,733.58125601973427
1785540000,chunked2/ascii,16,4,0.011613709,1377.6853883025949
1785540000,chunked8/source,16,4,0.0032766520000000001,4883.0455623592634
1785540000,lexer_all/ascii,16,4,0.020327193,787.12477385826662
1785540000,chunked2/source,16,4,0.011260050000000001,1420.9564795889544
1785540000,chunked8/ascii,16,4,0.0032879519999999998,4866.2624008192151
1785540000,chunked1/ascii,16,4,0.021267597999999999,752.31989965666742
1785540000,lexer_all/source,16,4,0.021306347,750.95186462492165
1785540000,chunked4/ascii,16,5,0.005968798,2680.6129464086976
1785540000,chunked4/source,16,5,0.0058917889999999997,2715.6507145784763
1785540000,chunked2/source,16,5,0.011719078000000001,1365.298618884148
1785540000,lexer_all/source,16,5,0.021230606999999999,753.63087866473188
1785540000,chunked2/ascii,16,5,0.010875922,1471.1430620133485
1785540000,chunked1/ascii,16,5,0.021202077999999999,754.64476610728161
1785540000,lexer_all/ascii,16,5,0.020245893000000001,790.28557511878284
1785540000,chunked8/source,16,5,0.003358902,4763.4736017888008
1785540000,chunked8/ascii,16,5,0.0030263740000000001,5286.867119958848
1785540000,chunked1/source,16,5,0.021970023000000002,728.26692115868991
1785540000,chunked8/ascii,16,6,0.0030694339999999998,5212.6995378621405
1785540000,lexer_all/ascii,16,6,0.020246442999999999,790.26410680129538
1785540000,chunked2/source,16,6,0.011738798,1363.0050545205399
1785540000,chunked1/source,16,6,0.021831403999999999,732.8910686640038
1785540000,chunked2/ascii,16,6,0.011602138,1379.0593762372366
1785540000,chunked4/source,16,6,0.0058962789999999999,2713.5827541396202
1785540000,chunked1/ascii,16,6,0.021219307999999999,754.03199733461338
1785540000,lexer_all/source,16,6,0.021254296999999998,752.79088308569351
1785540000,chunked8/source,16,6,0.0032617430000000001,4905.3653239987343
1785540000,chunked4/ascii,16,6,0.0060323679999999998,2652.3642445716741
1785540000,chunked1/source,16,7,0.021919312999999999,729.95175569579237
1785540000,chunked8/source,16,7,0.0031312240000000002,5109.8359644648881
1785540000,lexer_all/source,16,7,0.021223427,753.88583606198972
1785540000,chunked4/source,16,7,0.0058037999999999996,2756.8215665590833
1785540000,chunked8/ascii,16,7,0.003176983,5036.2363265079921
1785540000,chunked2/source,16,7,0.011837716999999999,1351.6154346311546
1785540000,chunked2/ascii,16,7,0.010981792000000001,1456.9605027392925
1785540000,chunked4/ascii,16,7,0.0060014580000000003,2666.0250214695061
1785540000,chunked1/ascii,16,7,0.020970249,762.98746826031197
1785540000,lexer_all/ascii,16,7,0.019004559000000001,841.90520776085043
1785540000,lexer_all/source,16,8,0.021275997000000001,752.0230900575707
1785540000,chunked1/source,16,8,0.021816874999999999,733.3791392211582
1785540000,chunked8/source,16,8,0.0031750229999999999,5039.346489142159
1785540000,chunked4/source,16,8,0.0058730989999999997,2724.2927469800197
1785540000,chunked4/ascii,16,8,0.005930388,2697.9747688175444
1785540000,chunked8/ascii,16,8,0.0031593929999999999,5064.2756989391128
1785540000,chunked2/source,16,8,0.011758428,1360.7295982078222
1785540000,chunked2/ascii,16,8,0.011863027,1348.7314151184466
1785540000,lexer_all/ascii,16,8,0.020279103,788.99136679262097
1785540000,chunked1/ascii,16,8,0.022208082000000001,720.46010967080986
